dependent_feature,independent_feature,beta,t_statistic,p,n,CHEMICAL_ID,SUB_PATHWAY,SUPER_PATHWAY,BIOCHEMICAL_NAME,CAS,KEGG,HMDB,PUBCHEM,q
metabolite_999949512,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.002049704442257452,0.5446714208438129,0.5860347779614031,2213.0,999949512,,,X - 23636,,,,,0.6801581816952833
metabolite_999949512,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.012353345653615918,-1.268354945728035,0.20480554278753738,2213.0,999949512,,,X - 23636,,,,,0.31726572922890833
metabolite_999949512,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.002049704442257452,0.5446714208438129,0.5860347779614031,2213.0,999949512,,,X - 23636,,,,,0.6801581816952833
metabolite_999949512,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.012353345653615918,-1.268354945728035,0.20480554278753738,2213.0,999949512,,,X - 23636,,,,,0.31726572922890833
metabolite_999949512,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.002049704442257452,0.5446714208438129,0.5860347779614031,2213.0,999949512,,,X - 23636,,,,,0.6801581816952833
metabolite_999949512,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.012353345653615918,-1.268354945728035,0.20480554278753738,2213.0,999949512,,,X - 23636,,,,,0.31726572922890833
metabolite_999949512,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.002049704442257452,0.5446714208438129,0.5860347779614031,2213.0,999949512,,,X - 23636,,,,,0.6801581816952833
metabolite_999949512,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.012353345653615918,-1.268354945728035,0.20480554278753738,2213.0,999949512,,,X - 23636,,,,,0.31726572922890833
metabolite_100000808,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.009881565380359194,-1.9501576121655257,0.051289659047603846,2124.0,100000808,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,cysteine s-sulfate,1637-71-4,C05824,HMDB00731,115015.0,0.12066109620012565
metabolite_100000808,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.05082851113504705,3.876812359548641,0.00010907064421563835,2124.0,100000808,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,cysteine s-sulfate,1637-71-4,C05824,HMDB00731,115015.0,0.0013516969122438038
metabolite_100000808,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.009881565380359194,-1.9501576121655257,0.051289659047603846,2124.0,100000808,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,cysteine s-sulfate,1637-71-4,C05824,HMDB00731,115015.0,0.12066109620012565
metabolite_100000808,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.05082851113504705,3.876812359548641,0.00010907064421563835,2124.0,100000808,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,cysteine s-sulfate,1637-71-4,C05824,HMDB00731,115015.0,0.0013516969122438038
metabolite_100000808,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.009881565380359194,-1.9501576121655257,0.051289659047603846,2124.0,100000808,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,cysteine s-sulfate,1637-71-4,C05824,HMDB00731,115015.0,0.12066109620012565
metabolite_100000808,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.05082851113504705,3.876812359548641,0.00010907064421563835,2124.0,100000808,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,cysteine s-sulfate,1637-71-4,C05824,HMDB00731,115015.0,0.0013516969122438038
metabolite_100000808,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.009881565380359194,-1.9501576121655257,0.051289659047603846,2124.0,100000808,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,cysteine s-sulfate,1637-71-4,C05824,HMDB00731,115015.0,0.12066109620012565
metabolite_100000808,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.05082851113504705,3.876812359548641,0.00010907064421563835,2124.0,100000808,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,cysteine s-sulfate,1637-71-4,C05824,HMDB00731,115015.0,0.0013516969122438038
metabolite_999952501,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.003983248074950567,1.0278059715909347,0.30415528810683995,2192.0,999952501,,,X - 24306,,,,,0.42386299185973275
metabolite_999952501,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.0002264288353683772,-0.02227901278519421,0.9822274318381989,2192.0,999952501,,,X - 24306,,,,,0.9876132005837189
metabolite_999952501,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.003983248074950567,1.0278059715909347,0.30415528810683995,2192.0,999952501,,,X - 24306,,,,,0.42386299185973275
metabolite_999952501,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.0002264288353683772,-0.02227901278519421,0.9822274318381989,2192.0,999952501,,,X - 24306,,,,,0.9876132005837189
metabolite_999952501,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.003983248074950567,1.0278059715909347,0.30415528810683995,2192.0,999952501,,,X - 24306,,,,,0.42386299185973275
metabolite_999952501,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.0002264288353683772,-0.02227901278519421,0.9822274318381989,2192.0,999952501,,,X - 24306,,,,,0.9876132005837189
metabolite_999952501,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.003983248074950567,1.0278059715909347,0.30415528810683995,2192.0,999952501,,,X - 24306,,,,,0.42386299185973275
metabolite_999952501,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.0002264288353683772,-0.02227901278519421,0.9822274318381989,2192.0,999952501,,,X - 24306,,,,,0.9876132005837189
metabolite_1023,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.01136650692366486,3.4987964099975004,0.00047666598989152024,2211.0,1023,"Glycine, Serine and Threonine Metabolism",Amino Acid,sarcosine,107-97-1,C00213,HMDB00271,1088.0,0.004594530513676598
metabolite_1023,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.021555112430942915,-2.5541428869337035,0.010711925555803128,2211.0,1023,"Glycine, Serine and Threonine Metabolism",Amino Acid,sarcosine,107-97-1,C00213,HMDB00271,1088.0,0.04560783028053601
metabolite_1023,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.01136650692366486,3.4987964099975004,0.00047666598989152024,2211.0,1023,"Glycine, Serine and Threonine Metabolism",Amino Acid,sarcosine,107-97-1,C00213,HMDB00271,1088.0,0.004594530513676598
metabolite_1023,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.021555112430942915,-2.5541428869337035,0.010711925555803128,2211.0,1023,"Glycine, Serine and Threonine Metabolism",Amino Acid,sarcosine,107-97-1,C00213,HMDB00271,1088.0,0.04560783028053601
metabolite_1023,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.01136650692366486,3.4987964099975004,0.00047666598989152024,2211.0,1023,"Glycine, Serine and Threonine Metabolism",Amino Acid,sarcosine,107-97-1,C00213,HMDB00271,1088.0,0.004594530513676598
metabolite_1023,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.021555112430942915,-2.5541428869337035,0.010711925555803128,2211.0,1023,"Glycine, Serine and Threonine Metabolism",Amino Acid,sarcosine,107-97-1,C00213,HMDB00271,1088.0,0.04560783028053601
metabolite_197,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.011323062765751972,-4.711549852108884,2.624984528412531e-06,2046.0,197,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,S-adenosylhomocysteine (SAH),979-92-0,C00021,HMDB00939,439155.0,0.00011432082283431424
metabolite_197,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.020691306532647006,3.3400628353312647,0.0008527503485585282,2046.0,197,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,S-adenosylhomocysteine (SAH),979-92-0,C00021,HMDB00939,439155.0,0.006164674394787692
